true_family,true_superposition,regime,rep,n,true_d_half,fit_family,fit_mode,lam,d_half,aic,beta,rss,k_params
gaussian,True,clean,5,11239,35.4,spline,nearest,,243.8,2606.108447852694,,14141.804420491202,11
gaussian,True,clean,5,11239,35.4,exponential,superposition,24.42357784516539,,1695.8574341143308,1.8807460452618476,13053.217178094004,6
gaussian,True,clean,6,11090,35.4,exponential,nearest,56.16756736893124,39.0,2851.1985905711153,3.1781148220321227,14323.159304665303,6
gaussian,True,clean,6,11090,35.4,gaussian,nearest,32.536204816295935,38.400000000000006,2818.265563593403,1.9154939542444092,14280.688133021344,6
gaussian,True,clean,6,11090,35.4,powerlaw,nearest,353.37238900732825,43.2,2855.827300018359,3.3874349833999258,14326.55478589786,7
gaussian,True,clean,6,11090,35.4,step,nearest,38.92103695602845,39.0,3385.441429214288,0.9559592995705802,15030.044190934002,6
gaussian,True,clean,6,11090,35.4,spline,nearest,,216.20000000000002,2824.066498667075,,14275.281984638756,11
gaussian,True,clean,6,11090,35.4,exponential,superposition,24.42357784516539,,1998.2185078486234,1.8151764275229478,13262.803852570429,6
gaussian,True,clean,7,11182,35.4,exponential,nearest,42.63509814509631,29.6,2568.679421828667,3.002154972594406,14052.058438359181,6
gaussian,True,clean,7,11182,35.4,gaussian,nearest,29.837664680234894,35.2,2550.363694660245,1.8870897601024548,14029.060495326556,6
gaussian,True,clean,7,11182,35.4,powerlaw,nearest,257.876074695612,31.6,2574.3997998287064,3.204677810933673,14056.734495141187,7
gaussian,True,clean,7,11182,35.4,step,nearest,36.012661273651375,36.2,3159.491774382153,0.9708353833894859,14814.477484559018,6
gaussian,True,clean,7,11182,35.4,spline,nearest,,238.0,2548.6998952321874,,14014.434593326981,11
gaussian,True,clean,7,11182,35.4,exponential,superposition,24.42357784516539,,1469.0495071784596,1.8361123453078825,12735.961490871057,6
gaussian,True,clean,8,11270,35.4,exponential,nearest,42.191251144571964,29.400000000000002,2755.5369522780275,3.0146882442057974,14373.755943501712,6
gaussian,True,clean,8,11270,35.4,gaussian,nearest,29.787885472432176,35.2,2717.904860159129,1.903198366336068,14325.840023550592,6
gaussian,True,clean,8,11270,35.4,powerlaw,nearest,255.78709870511864,31.400000000000002,2763.3275258297617,3.2163376968636093,14381.143137576182,7
gaussian,True,clean,8,11270,35.4,step,nearest,38.92103695602845,39.0,3340.573472069403,0.9501962788465284,15139.617748905996,6
gaussian,True,clean,8,11270,35.4,spline,nearest,,,2713.4449871401985,,14307.471168752285,11
gaussian,True,clean,8,11270,35.4,exponential,superposition,24.42357784516539,,1635.3610391425739,1.841457312158319,13013.789797531133,6
gaussian,True,clean,9,11269,35.4,exponential,nearest,40.74474903348931,28.400000000000002,2614.764880074735,3.0362460580982256,14194.363027481417,6
gaussian,True,clean,9,11269,35.4,gaussian,nearest,28.838676204033735,34.0,2602.4249462438206,1.8858157673813982,14178.828229908337,6
gaussian,True,clean,9,11269,35.4,powerlaw,nearest,245.51788855026422,30.200000000000003,2619.7164430601265,3.24259464613225,14198.081284967366,7
gaussian,True,clean,9,11269,35.4,step,nearest,36.012661273651375,36.2,3266.864460423482,0.9400207819789541,15039.974042954771,6
gaussian,True,clean,9,11269,35.4,spline,nearest,,240.60000000000002,2605.874714771106,,14170.589023239761,11
gaussian,True,clean,9,11269,35.4,exponential,superposition,24.42357784516539,,1581.6547737247452,1.8692950859338797,12950.931797218807,6
gaussian,True,clean,10,11247,35.4,exponential,nearest,38.295096805267264,26.6,2722.658419188308,2.9828620019824585,14309.666473236653,6
gaussian,True,clean,10,11247,35.4,gaussian,nearest,29.420696234372723,34.800000000000004,2691.150933241929,1.895343954142321,14269.635293372081,6
gaussian,True,clean,10,11247,35.4,powerlaw,nearest,226.3005324106247,27.8,2731.5152034289886,3.174666319195794,14318.393085735333,7
gaussian,True,clean,10,11247,35.4,step,nearest,38.92103695602845,39.0,3296.9960196565685,0.9738923463733978,15059.381233249249,6
gaussian,True,clean,10,11247,35.4,spline,nearest,,,2683.56238144303,,14247.337251825966,11
gaussian,True,clean,10,11247,35.4,exponential,superposition,22.598525240277887,,1658.0712653744129,1.9664237279952463,13017.3108489414,6
gaussian,True,clean,11,11203,35.4,exponential,nearest,40.19997833037992,28.0,2917.1513844024894,3.0487769939059772,14517.025484479791,6
gaussian,True,clean,11,11203,35.4,gaussian,nearest,29.21430192824568,34.4,2876.5152783235067,1.93351490685165,14464.463956852083,6
gaussian,True,clean,11,11203,35.4,powerlaw,nearest,241.64371882509127,29.6,2925.1601640444665,3.2605419512976597,14524.813845130773,7
gaussian,True,clean,11,11203,35.4,step,nearest,36.012661273651375,36.2,3536.6966321014,0.9921903247566671,15342.45556357128,6
gaussian,True,clean,11,11203,35.4,spline,nearest,,242.60000000000002,2884.766032249302,,14462.205639297497,11
gaussian,True,clean,11,11203,35.4,exponential,superposition,24.42357784516539,,1823.2399138523565,1.8283779027174545,13166.524947981212,6
gaussian,True,clean,12,11291,35.4,exponential,nearest,39.259604987985846,27.400000000000002,3244.7446472191077,3.1532387139155276,15031.386508059131,6
gaussian,True,clean,12,11291,35.4,gaussian,nearest,28.77069996585112,34.0,3216.1627822203736,1.9828564349328686,14993.384405030032,6
gaussian,True,clean,12,11291,35.4,powerlaw,nearest,235.0384360195347,28.8,3252.3219275011666,3.3621697508967765,15038.813216437087,7
gaussian,True,clean,12,11291,35.4,step,nearest,33.321614053498976,33.4,3900.3489618087033,1.0281044574960867,15930.010383516063,6
gaussian,True,clean,12,11291,35.4,spline,nearest,,,3216.8225357149768,,14980.986566142883,11
gaussian,True,clean,12,11291,35.4,exponential,superposition,24.42357784516539,,1876.8860864134153,1.8719193820910376,13316.37566444133,6
gaussian,True,clean,13,11329,35.4,exponential,nearest,45.69834199502255,31.8,3054.1071694064503,3.0852015920822207,14816.081275305081,6
gaussian,True,clean,13,11329,35.4,gaussian,nearest,30.034413929000415,35.4,3028.934778526361,1.9230079820837287,14783.197335662484,6
gaussian,True,clean,13,11329,35.4,powerlaw,nearest,279.1728476173281,34.2,3060.23855910893,3.293165898851443,14821.485297548381,7
gaussian,True,clean,13,11329,35.4,step,nearest,33.321614053498976,33.4,3619.8751540438993,0.9954933138516562,15574.780363138905,6
gaussian,True,clean,13,11329,35.4,spline,nearest,,,3027.5487861710544,,14768.347232731026,11
gaussian,True,clean,13,11329,35.4,exponential,superposition,24.42357784516539,,1920.9958451856012,1.8350834085499566,13405.894658885089,6
gaussian,True,clean,14,11314,35.4,exponential,nearest,46.4245745599552,32.2,3363.5858765555777,3.2489389266008177,15212.198362751462,6
gaussian,True,clean,14,11314,35.4,gaussian,nearest,30.36348248868472,35.800000000000004,3321.841420988011,2.036625832014219,15156.1744211663,6
gaussian,True,clean,14,11314,35.4,powerlaw,nearest,286.07892791705365,35.0,3369.841883100164,3.5111816786043444,15217.921837614378,7
gaussian,True,clean,14,11314,35.4,step,nearest,38.92103695602845,39.0,4001.641938832817,1.0417787299728891,16094.746234190281,6
gaussian,True,clean,14,11314,35.4,spline,nearest,,244.70000000000002,3327.539323296499,,15150.412449456791,11
gaussian,True,clean,14,11314,35.4,exponential,superposition,24.42357784516539,,2326.0391606548646,1.912863481701733,13879.222710676513,6
gaussian,True,confounded,0,11171,35.4,exponential,nearest,17.91492918945388,12.600000000000001,10216.43693907329,10.597442666425064,27844.00798637063,6
gaussian,True,confounded,0,11171,35.4,gaussian,nearest,20.51870926211029,24.200000000000003,10207.703253097317,5.975208230473972,27822.247554422385,6
gaussian,True,confounded,0,11171,35.4,powerlaw,nearest,85.21109955406344,10.600000000000001,10267.460658503687,12.185876761632015,27966.469395079577,7
gaussian,True,confounded,0,11171,35.4,step,nearest,28.527759021034033,28.6,11424.850940506334,3.828342959857781,31024.958433534768,6
gaussian,True,confounded,0,11171,35.4,spline,nearest,,15.9,10117.788484406914,,27574.511565009372,11
gaussian,True,confounded,0,11171,35.4,exponential,superposition,20.909849747364827,,6031.558791332607,2.3180942267175344,19144.16477552605,6
gaussian,True,confounded,1,11220,35.4,exponential,nearest,17.922302977576667,12.600000000000001,9694.561767253497,10.3866308149107,26588.879554550585,6
gaussian,True,confounded,1,11220,35.4,gaussian,nearest,20.41406334606152,24.200000000000003,9776.638449542537,5.7948590203058625,26784.09600834659,6
gaussian,True,confounded,1,11220,35.4,powerlaw,nearest,84.49758919043477,10.4,9722.977107701801,11.98281652072049,26651.55172336633,7
gaussian,True,confounded,1,11220,35.4,step,nearest,26.39602135167994,26.400000000000002,11123.722316019795,3.8039642599273,30200.82462610132,6
gaussian,True,confounded,1,11220,35.4,spline,nearest,,14.0,9688.86254463372,,26551.701939447754,11
gaussian,True,confounded,1,11220,35.4,exponential,superposition,20.909849747364827,,5952.0387108552195,2.3450458362073086,19047.48099977251,6
gaussian,True,confounded,2,11214,35.4,exponential,nearest,18.629204596105186,13.0,9119.812456510686,8.946588087743343,25258.606827035197,6
gaussian,True,confounded,2,11214,35.4,gaussian,nearest,21.329312573202603,25.200000000000003,9181.625994855605,5.344662211832481,25398.221141717117,6
gaussian,True,confounded,2,11214,35.4,powerlaw,nearest,87.80685840790028,10.8,9154.598846700355,10.994611027458593,25332.56351820423,7
gaussian,True,confounded,2,11214,35.4,step,nearest,33.321614053498976,33.4,10397.680306655506,3.0983208230993196,28307.30404217657,6
gaussian,True,confounded,2,11214,35.4,spline,nearest,,14.200000000000001,9078.21136730781,,25142.64664390133,11
gaussian,True,confounded,2,11214,35.4,exponential,superposition,17.901628468571026,,5997.982801790714,2.9336383909466055,19120.865149152,6
gaussian,True,confounded,3,11145,35.4,exponential,nearest,16.54976196938127,11.600000000000001,10449.949656803337,11.272300559103781,28427.883544228618,6
gaussian,True,confounded,3,11145,35.4,gaussian,nearest,18.90192094375573,22.400000000000002,10505.614390171279,6.2639644949418445,28570.22440946225,6
gaussian,True,confounded,3,11145,35.4,powerlaw,nearest,77.48413118340521,9.600000000000001,10478.79000512152,13.009380527374892,28496.428525173727,7
gaussian,True,confounded,3,11145,35.4,step,nearest,26.39602135167994,26.400000000000002,11616.431838126528,3.963613686049785,31564.54979852574,6
gaussian,True,confounded,3,11145,35.4,spline,nearest,,13.0,10422.855156942236,,28333.42278487479,11
gaussian,True,confounded,3,11145,35.4,exponential,superposition,19.347360582543775,,6221.451718093101,2.6816787571854928,19452.252190182917,6
gaussian,True,confounded,4,11149,35.4,exponential,nearest,21.08171363766417,14.8,8725.301561952196,8.795795044426134,24354.156559573796,6
gaussian,True,confounded,4,11149,35.4,gaussian,nearest,23.009985139402392,27.200000000000003,8750.431325412052,5.326718728440968,24409.112560098554,6
gaussian,True,confounded,4,11149,35.4,powerlaw,nearest,102.29535405264154,12.600000000000001,8768.564305346308,10.067784266352685,24444.458938750497,7
gaussian,True,confounded,4,11149,35.4,step,nearest,30.831655419554103,31.0,10026.80022098144,3.4020419283972956,27369.776095383313,6
gaussian,True,confounded,4,11149,35.4,spline,nearest,,17.5,8709.553804130057,,24297.977404220335,11
gaussian,True,confounded,4,11149,35.4,exponential,superposition,20.909849747364827,,5552.644827282122,2.298844514963205,18322.573216480792,6
gaussian,True,confounded,5,11209,35.4,exponential,nearest,18.219066654123978,12.8,9295.43530057137,10.507041771211904,25655.326806543526,6
gaussian,True,confounded,5,11209,35.4,gaussian,nearest,20.597634690239857,24.400000000000002,9356.04257108537,5.88354425962143,25794.42133802232,6
gaussian,True,confounded,5,11209,35.4,powerlaw,nearest,86.32526919973085,10.600000000000001,9325.268682086937,12.113087834587061,25719.111426257514,7
gaussian,True,confounded,5,11209,35.4,step,nearest,28.527759021034033,28.6,10671.651386129215,3.7348166096793185,29006.76267016543,6
gaussian,True,confounded,5,11209,35.4,spline,nearest,,15.200000000000001,9271.934915012811,,25578.76509030246,11
gaussian,True,confounded,5,11209,35.4,exponential,superposition,19.347360582543775,,6091.870119017877,2.6568451677534326,19277.6863696677,6
gaussian,True,confounded,6,11105,35.4,exponential,nearest,17.287425291461428,12.0,9056.442846767239,10.863761377166332,25069.780603916945,6
gaussian,True,confounded,6,11105,35.4,gaussian,nearest,20.331822531664955,24.0,9042.898685496339,6.105258551449499,25039.223001853454,6
gaussian,True,confounded,6,11105,35.4,powerlaw,nearest,80.52867148970078,10.0,9130.179001158825,13.434838182366024,25232.25074072931,7
gaussian,True,confounded,6,11105,35.4,step,nearest,28.527759021034033,28.6,10343.342955099597,3.91460227639231,28150.015554766716,6
gaussian,True,confounded,6,11105,35.4,spline,nearest,,14.3,8935.029069111431,,24774.859576331215,11
gaussian,True,confounded,6,11105,35.4,exponential,superposition,17.901628468571026,,5602.887015034379,3.1401490606785116,18369.140150199746,6
gaussian,True,confounded,7,11264,35.4,exponential,nearest,16.722647568145987,11.600000000000001,9409.5377487557,10.037546525906112,25938.612621040822,6
gaussian,True,confounded,7,11264,35.4,gaussian,nearest,19.445272773219838,23.0,9470.704337065401,5.568488502845714,26079.849483495964,6
gaussian,True,confounded,7,11264,35.4,powerlaw,nearest,77.9535316176242,9.600000000000001,9423.48236304821,11.592403586133793,25966.133133731437,7
gaussian,True,confounded,7,11264,35.4,step,nearest,26.39602135167994,26.400000000000002,10462.299812137759,3.5050137299857496,28479.804852813482,6
gaussian,True,confounded,7,11264,35.4,spline,nearest,,14.0,9402.637487414617,,25899.724070205375,11
gaussian,True,confounded,7,11264,35.4,exponential,superposition,19.347360582543775,,5777.493065638823,2.6111092140821923,18789.262153062868,6
gaussian,True,confounded,8,11380,35.4,exponential,nearest,16.094333194524772,11.200000000000001,10461.221870275423,12.086159753999945,28499.626586520048,6
gaussian,True,confounded,8,11380,35.4,gaussian,nearest,19.090089941486955,22.6,10522.410224587375,6.753585617010083,28653.277012276234,6
gaussian,True,confounded,8,11380,35.4,powerlaw,nearest,73.79798430027375,9.200000000000001,10500.187351991894,14.991895069091232,28592.352009863785,7
gaussian,True,confounded,8,11380,35.4,step,nearest,28.527759021034033,28.6,11689.511063411803,4.154534816667869,31747.850077859788,6
gaussian,True,confounded,8,11380,35.4,spline,nearest,,13.700000000000001,10430.688059410817,,28398.295866439912,11
gaussian,True,confounded,8,11380,35.4,exponential,superposition,19.347360582543775,,5788.245189582012,2.6908071244889187,18901.860288439897,6
gaussian,True,confounded,9,11238,35.4,exponential,nearest,18.525706275894084,13.0,9002.12476170143,10.03590730264397,25005.565830998472,6
gaussian,True,confounded,9,11238,35.4,gaussian,nearest,20.82372782876983,24.6,9063.935031106534,5.628378934155176,25143.478186709144,6
gaussian,True,confounded,9,11238,35.4,powerlaw,nearest,88.68035093100173,11.0,9021.245181440003,10.836264407150404,25043.68934454562,7
gaussian,True,confounded,9,11238,35.4,step,nearest,28.527759021034033,28.6,10287.482211272196,3.597440972064367,28035.580339865293,6
gaussian,True,confounded,9,11238,35.4,spline,nearest,,14.9,9003.335906602446,,24986.017479001395,11
gaussian,True,confounded,9,11238,35.4,exponential,superposition,19.347360582543775,,5659.583753283337,2.596533123116536,18572.210720022424,6
gaussian,True,confounded,10,11224,35.4,exponential,nearest,17.397618787527716,12.200000000000001,9775.574477342723,10.5902338799174,26782.798593755142,6
gaussian,True,confounded,10,11224,35.4,gaussian,nearest,20.21664056059122,24.0,9824.79460003878,5.940940215646369,26900.505944151828,6
gaussian,True,confounded,10,11224,35.4,powerlaw,nearest,80.97457547673257,10.0,9814.317579070641,13.102587550439063,26870.61894381241,7
gaussian,True,confounded,10,11224,35.4,step,nearest,28.527759021034033,28.6,10982.909959189838,3.7797580158689628,29824.408857901086,6
gaussian,True,confounded,10,11224,35.4,spline,nearest,,14.200000000000001,9754.819077524318,,26709.510268875732,11
gaussian,True,confounded,10,11224,35.4,exponential,superposition,19.347360582543775,,5919.764560045589,2.665262245556991,18995.977317200493,6
gaussian,True,confounded,11,11252,35.4,exponential,nearest,17.652323362437553,12.4,9486.893349374459,10.797073066876758,26112.945473563635,6
gaussian,True,confounded,11,11252,35.4,gaussian,nearest,20.593996217624664,24.400000000000002,9500.180051124426,6.096121566873218,26143.798641569523,6
